s1,s2,alpha,source_radius,LD_coeff,1.0e-08,1.2e-08,1.5e-08,1.7e-08,2.1e-08,2.5e-08,3.1e-08,3.7e-08,4.4e-08,5.3e-08,6.4e-08,7.7e-08,9.3e-08,1.1e-07,1.4e-07,1.6e-07,2.0e-07,2.4e-07,2.8e-07,3.4e-07,4.1e-07,5.0e-07,6.0e-07,7.2e-07,8.7e-07,1.0e-06,1.3e-06,1.5e-06,1.8e-06,2.2e-06,2.7e-06,3.2e-06,3.9e-06,4.6e-06,5.6e-06,6.7e-06,8.1e-06,9.8e-06,1.2e-05,1.4e-05,1.7e-05,2.1e-05,2.5e-05,3.0e-05,3.6e-05,4.3e-05,5.2e-05,6.3e-05,7.6e-05,9.1e-05,1.1e-04,1.3e-04,1.6e-04,1.9e-04,2.3e-04,2.8e-04,3.4e-04,4.0e-04,4.9e-04,5.9e-04,7.1e-04,8.5e-04,1.0e-03,1.2e-03,1.5e-03,1.8e-03,2.2e-03,2.6e-03,3.1e-03,3.8e-03,4.5e-03,5.5e-03,6.6e-03,7.9e-03,9.5e-03,1.1e-02,1.4e-02,1.7e-02,2.0e-02,2.4e-02,2.9e-02,3.5e-02,4.2e-02,5.1e-02,6.1e-02,7.4e-02,8.9e-02,1.1e-01,1.3e-01,1.6e-01,1.9e-01,2.3e-01,2.7e-01,3.3e-01,3.9e-01,4.8e-01,5.7e-01,6.9e-01,8.3e-01,1.0e+00
0.2,0.2,0.0,0.0015,0.5,0.99999256,0.99999032,0.99998824,0.99998544,0.99998184,0.9999788,0.9999756,0.99997144,0.99996496,0.99995648,0.99994616,0.99993456,0.9999224,0.99990672,0.99988696,0.99986504,0.99983632,0.99980496,0.99976624,0.99971552,0.99965432,0.99958904,0.99950328,0.99940392,0.9992796,0.9991332,0.99896272,0.99874856,0.99849264,0.99819496,0.99782104,0.99738144,0.9968388,0.99619792,0.99541928,0.99447336,0.99332544,0.99196136,0.99028368,0.98824328,0.98575696,0.98282088,0.97954904,0.97564792,0.97050752,0.96479192,0.95722732,0.94820632,0.93741104,0.92425864,0.9080908,0.88803744,0.8627068,0.8298364,0.78422176,0.7095192,0.62427416,0.54290496,0.46345528,0.3822852,0.28833412,0.19868464,0.13679616,0.094237,0.0649488,0.04477672,0.03088904,0.02131844,0.0147198,0.0101726,0.00703548,0.00487164,0.00337696,0.00234352,0.0016272,0.00112944,0.00078316,0.00054024,0.00036872,0.00024648,0.00016072,0.00010024,5.808e-05,3.048e-05,1.368e-05,3.84e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,45.0,0.0015,0.5,0.9999834,0.99998004,0.99997492,0.99996964,0.9999636,0.99995568,0.99994692,0.9999354,0.999921,0.99990456,0.99988624,0.99986324,0.9998354,0.99980244,0.99976216,0.99971124,0.99965504,0.99958596,0.99950164,0.9993986,0.999278,0.99913192,0.998954,0.99873848,0.99847416,0.99816052,0.99778216,0.99733012,0.99677152,0.99611836,0.99534108,0.99437756,0.99324456,0.99187792,0.99023272,0.98822968,0.98583908,0.98285496,0.97934404,0.975122,0.97000384,0.96368192,0.95605632,0.94677164,0.9354622,0.92259564,0.90796484,0.89154812,0.87313624,0.85271268,0.83011688,0.80534348,0.77821764,0.74859924,0.71631232,0.68092868,0.64174284,0.5973212,0.5388602,0.42050984,0.28893096,0.19878704,0.13685708,0.0942684,0.06496664,0.044789,0.03089432,0.021319,0.01471904,0.01017148,0.00703448,0.00487104,0.0033762,0.00234312,0.0016284,0.0011312,0.0007844,0.0005416,0.00036896,0.00024704,0.0001604,9.944e-05,5.76e-05,3.064e-05,1.484e-05,2.96e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,90.0,0.0015,0.5,0.99999292,0.99999152,0.99998928,0.99998692,0.9999838,0.99998,0.99997548,0.99996936,0.99996288,0.99995536,0.99994564,0.99993428,0.99992268,0.99990676,0.99988708,0.99986472,0.99983672,0.99980324,0.99976524,0.99972004,0.99966088,0.99959132,0.99950808,0.99940256,0.99927968,0.99913444,0.99895332,0.99873728,0.99848324,0.99817304,0.99780316,0.99736116,0.996819,0.99617412,0.99538716,0.9944532,0.99331532,0.99194812,0.99029624,0.98829208,0.9858968,0.98314444,0.97998476,0.97547268,0.96963128,0.964163,0.9567712,0.94778696,0.93692812,0.92371276,0.90745612,0.88729876,0.86186676,0.82882808,0.78308692,0.7083964,0.62342644,0.54234016,0.46311304,0.3822028,0.2886648,0.19908228,0.13705892,0.09441544,0.06506988,0.04486336,0.03094312,0.02135496,0.01474452,0.01018936,0.00704676,0.00487968,0.00338264,0.00234736,0.00163072,0.00113288,0.00078552,0.00054124,0.00036972,0.00024816,0.0001612,9.992e-05,5.824e-05,3.052e-05,1.372e-05,4.4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,135.0,0.0015,0.5,0.99998176,0.99997808,0.99997404,0.99996884,0.99996228,0.99995496,0.99994676,0.99993576,0.99992264,0.99990608,0.99988688,0.99986352,0.99983676,0.99980336,0.99976276,0.99971528,0.99965792,0.99958884,0.99950516,0.99940156,0.99928256,0.99913492,0.99895788,0.99874116,0.99848412,0.99816644,0.99779024,0.9973426,0.99679888,0.99614412,0.9953622,0.99442236,0.99329004,0.9919248,0.9902388,0.98824128,0.98586076,0.98294176,0.97947036,0.9752224,0.97008708,0.96389212,0.95624072,0.94691404,0.93570136,0.92282868,0.90817092,0.89175964,0.87339088,0.85292448,0.83035232,0.80554324,0.77837296,0.74879812,0.7164908,0.68113416,0.64198612,0.59759952,0.53946376,0.42186648,0.2898184,0.19938492,0.13727372,0.09456152,0.06516648,0.04492624,0.0309862,0.02138296,0.01476448,0.0102016,0.00705576,0.00488556,0.00338604,0.00235012,0.0016324,0.001134,0.00078652,0.00054284,0.0003698,0.000248,0.00016108,9.968e-05,5.764e-05,3.084e-05,1.492e-05,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,180.0,0.0015,0.5,0.999992,0.9999904,0.99998928,0.9999868,0.99998384,0.99998032,0.9999764,0.9999716,0.99996528,0.99995648,0.99994784,0.9999356,0.99992416,0.99990944,0.99988792,0.99986408,0.99983608,0.9998036,0.99976496,0.99971616,0.9996548,0.99958032,0.99949704,0.99939232,0.99926776,0.99911896,0.99893576,0.99872088,0.99845056,0.99813496,0.99775424,0.99730224,0.99674312,0.99608928,0.99529488,0.99432616,0.99315784,0.99177368,0.99005728,0.988004,0.98550424,0.98262376,0.97945808,0.97556536,0.97056888,0.9649784,0.95738008,0.9482892,0.93738304,0.92419584,0.90798024,0.88787888,0.86255736,0.82964936,0.78404728,0.70958904,0.62446176,0.54324632,0.46393208,0.382924,0.28931892,0.19953976,0.1373736,0.09462708,0.06521492,0.044963,0.03101368,0.02140124,0.01477984,0.0102132,0.00706384,0.0048916,0.00338972,0.00235204,0.00163432,0.0011356,0.00078648,0.00054256,0.00036996,0.00024864,0.00016152,0.00010104,5.896e-05,3.008e-05,1.384e-05,4.16e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6,0.0,0.0015,0.5,0.99999168,0.99998992,0.99998824,0.99998512,0.9999816,0.99997776,0.99997208,0.99996752,0.99996032,0.99995176,0.99994192,0.9999308,0.999914,0.99989712,0.99987744,0.9998496,0.99981952,0.9997832,0.99973928,0.99968664,0.999622,0.99954768,0.9994564,0.99934912,0.9992184,0.99906432,0.99887232,0.99864384,0.99836608,0.99802616,0.9976336,0.99714784,0.9965668,0.9958632,0.9950196,0.99399952,0.99276056,0.99129176,0.98952064,0.9873692,0.984786,0.9816596,0.97790144,0.9733288,0.96779904,0.96107208,0.95283448,0.9426504,0.92983496,0.91337288,0.89362384,0.868408,0.83487984,0.7889132,0.74421104,0.700452,0.65663168,0.61089048,0.55932744,0.48256792,0.3795156,0.322768,0.28574064,0.2586504,0.2369408,0.21816888,0.2008956,0.18418416,0.16731688,0.14959672,0.12984648,0.10546944,0.08286752,0.05896872,0.03968332,0.02698552,0.01847336,0.01271172,0.00878164,0.00608844,0.00423104,0.002949,0.00205448,0.00142688,0.00098428,0.00066776,0.000436,0.00026664,0.00013864,4.528e-05,1.064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6,45.0,0.0015,0.5,0.99998924,0.99998736,0.99998496,0.99998176,0.99997808,0.9999734,0.99996912,0.99996216,0.99995496,0.99994512,0.99993444,0.99992004,0.99990444,0.99988512,0.99986124,0.99983348,0.99979812,0.99975752,0.99970764,0.99964728,0.9995758,0.99948668,0.999382,0.99925556,0.99910072,0.9989148,0.99869556,0.99842596,0.99810112,0.99771296,0.99724296,0.99667936,0.99600196,0.99518048,0.99420032,0.99300764,0.99157932,0.98985792,0.98778928,0.98529528,0.98227292,0.97863912,0.97424396,0.96895984,0.96258856,0.9548436,0.94543872,0.93403944,0.92005592,0.90290484,0.881534,0.85566124,0.826441,0.79303816,0.75288276,0.7049424,0.65900444,0.61420224,0.56949608,0.52269516,0.46486464,0.40837444,0.37150096,0.34421612,0.32176268,0.30147236,0.28157472,0.26052628,0.23590892,0.1967152,0.1619808,0.12976832,0.0892878,0.05911104,0.03976284,0.02701436,0.01848908,0.01272048,0.00878668,0.00608936,0.0042326,0.00294992,0.00205492,0.00142864,0.00098452,0.00066652,0.0004354,0.00026516,0.00013752,4.788e-05,1.256e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6,90.0,0.0015,0.5,0.99999064,0.99998864,0.99998652,0.99998352,0.99998076,0.99997704,0.99997304,0.99996772,0.9999606,0.99995324,0.9999432,0.99993192,0.9999182,0.99990228,0.9998806,0.99985492,0.99982676,0.99978908,0.9997456,0.99969568,0.99963184,0.99955796,0.99946884,0.999359,0.99922956,0.99906732,0.998881,0.99865248,0.99837552,0.99804144,0.99764136,0.99715504,0.996571,0.99587096,0.99502988,0.99400936,0.99279008,0.99131724,0.98953856,0.98739544,0.98481436,0.98169868,0.97793176,0.97336992,0.96783532,0.9611022,0.95286796,0.9426308,0.92969864,0.91298516,0.89373272,0.86959024,0.83588768,0.78973908,0.74469936,0.70069728,0.65675664,0.61107636,0.55993636,0.48660616,0.38170084,0.32388336,0.28630512,0.25891308,0.23702672,0.21814848,0.20081464,0.18406936,0.16719196,0.14946808,0.12971656,0.1053514,0.08285808,0.05922696,0.03984664,0.027079,0.01852404,0.012735,0.0087942,0.00609964,0.0042416,0.00295468,0.00205828,0.00143004,0.00098724,0.00066736,0.00043628,0.00026472,0.00013588,4.636e-05,1.296e-05,1.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.6,135.0,0.0015,0.5,0.99999016,0.9999882,0.999985,0.99998196,0.99997836,0.99997448,0.99996924,0.999963,0.99995512,0.99994568,0.9999344,0.99992016,0.99990328,0.99988124,0.99985872,0.99983036,0.99979516,0.9997522,0.9997016,0.9996374,0.99956648,0.99947712,0.99937112,0.99923996,0.9990914,0.99890728,0.99868404,0.9984166,0.99809676,0.99771004,0.99724624,0.99667896,0.99599944,0.99518668,0.99421576,0.99304296,0.99162196,0.98989512,0.98783248,0.98536472,0.9823658,0.97874884,0.97436696,0.96911368,0.96276328,0.9550654,0.94571172,0.9343376,0.92049316,0.90342852,0.88214592,0.8563248,0.82724968,0.793997,0.75420576,0.70617164,0.66004492,0.61515044,0.57037516,0.52352624,0.46584288,0.4088908,0.37178284,0.3443828,0.32186564,0.30154788,0.28164604,0.26061544,0.23607016,0.19698524,0.16223776,0.13004996,0.08960336,0.05928912,0.03987636,0.02710388,0.01854944,0.01275884,0.0088126,0.00610768,0.00424648,0.00295872,0.00206092,0.00143224,0.00098772,0.00066904,0.00043764,0.00026632,0.00013816,4.692e-05,1.224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
