s1,s2,q2,alpha,source_radius,LD_coeff,1.0e-08,1.2e-08,1.5e-08,1.7e-08,2.1e-08,2.5e-08,3.1e-08,3.7e-08,4.4e-08,5.3e-08,6.4e-08,7.7e-08,9.3e-08,1.1e-07,1.4e-07,1.6e-07,2.0e-07,2.4e-07,2.8e-07,3.4e-07,4.1e-07,5.0e-07,6.0e-07,7.2e-07,8.7e-07,1.0e-06,1.3e-06,1.5e-06,1.8e-06,2.2e-06,2.7e-06,3.2e-06,3.9e-06,4.6e-06,5.6e-06,6.7e-06,8.1e-06,9.8e-06,1.2e-05,1.4e-05,1.7e-05,2.1e-05,2.5e-05,3.0e-05,3.6e-05,4.3e-05,5.2e-05,6.3e-05,7.6e-05,9.1e-05,1.1e-04,1.3e-04,1.6e-04,1.9e-04,2.3e-04,2.8e-04,3.4e-04,4.0e-04,4.9e-04,5.9e-04,7.1e-04,8.5e-04,1.0e-03,1.2e-03,1.5e-03,1.8e-03,2.2e-03,2.6e-03,3.1e-03,3.8e-03,4.5e-03,5.5e-03,6.6e-03,7.9e-03,9.5e-03,1.1e-02,1.4e-02,1.7e-02,2.0e-02,2.4e-02,2.9e-02,3.5e-02,4.2e-02,5.1e-02,6.1e-02,7.4e-02,8.9e-02,1.1e-01,1.3e-01,1.6e-01,1.9e-01,2.3e-01,2.7e-01,3.3e-01,3.9e-01,4.8e-01,5.7e-01,6.9e-01,8.3e-01,1.0e+00
1.2,0.2,0.0001,0.0,0.015,0.5,0.99998756,0.99998544,0.999983,0.99997908,0.99997504,0.9999704,0.99996416,0.99995568,0.9999468,0.99993488,0.99992108,0.9999046,0.99988524,0.99986424,0.99983224,0.99979944,0.99976016,0.99970964,0.99965168,0.99958372,0.9994978,0.99939416,0.99927264,0.99912464,0.99894516,0.99872616,0.99846776,0.99815532,0.99778028,0.99731984,0.99677652,0.99611736,0.99532556,0.9943606,0.99320556,0.99180816,0.99012168,0.9880852,0.98560796,0.98260732,0.9789322,0.974428,0.9688514,0.96185444,0.95294548,0.94128204,0.92546656,0.90286924,0.86948456,0.8393688,0.80045328,0.74372388,0.64463724,0.55238336,0.44684672,0.23901576,0.10073784,0.04956972,0.02754264,0.01634696,0.01004016,0.00627048,0.00389164,0.00229428,0.00126676,0.00062632,0.000258,7.928e-05,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.2,0.0001,45.0,0.015,0.5,0.99998708,0.99998404,0.99998064,0.99997744,0.99997316,0.99996708,0.99996044,0.99995228,0.99994324,0.9999318,0.99991784,0.99990088,0.99987932,0.9998558,0.99982512,0.9997898,0.9997476,0.99969568,0.99963136,0.99955884,0.99946648,0.9993594,0.99922904,0.9990724,0.9988818,0.99865532,0.99837816,0.9980466,0.99764444,0.99716284,0.99658264,0.99588288,0.9950438,0.99402508,0.99279884,0.99131836,0.98953268,0.9873702,0.98474476,0.98155288,0.97766,0.97287704,0.96694272,0.95947372,0.94976128,0.93731464,0.92074216,0.89751184,0.8621058,0.79951872,0.75780144,0.70864116,0.65786828,0.57721276,0.39231124,0.25629496,0.1079858,0.05841048,0.0341058,0.0185506,0.01121812,0.00691904,0.00420444,0.00240792,0.00135624,0.0006976,0.00028912,7.348e-05,2.8e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.2,0.0001,90.0,0.015,0.5,0.99998688,0.99998416,0.99998104,0.99997676,0.99997176,0.99996572,0.99995844,0.99994948,0.99994004,0.99992792,0.99991408,0.99989644,0.99987508,0.99984804,0.99981644,0.9997776,0.99973332,0.99967964,0.99961516,0.9995368,0.99944568,0.99933308,0.99919756,0.99903136,0.998833,0.9985978,0.99831188,0.9979656,0.99754492,0.99704208,0.99643552,0.99570888,0.99482988,0.99376608,0.99247896,0.99094088,0.98908788,0.98682652,0.98409712,0.9807714,0.97672588,0.97176808,0.96563892,0.95799232,0.94825868,0.93558808,0.91848944,0.89348804,0.86235136,0.829315,0.78724028,0.72788028,0.62871388,0.54614512,0.45562272,0.25075644,0.1120556,0.05733508,0.02993248,0.01726756,0.01065356,0.00669124,0.00417968,0.00254112,0.00140252,0.00065048,0.00017996,1.212e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.2,0.0001,135.0,0.015,0.5,0.99998772,0.99998512,0.99998184,0.99997792,0.99997312,0.99996796,0.999961,0.99995332,0.9999434,0.99993208,0.99991816,0.99989968,0.99987924,0.99985392,0.99982496,0.99978828,0.9997474,0.99969544,0.99963048,0.99955796,0.99946412,0.9993548,0.99922232,0.99906384,0.99886948,0.99864056,0.99836448,0.99802764,0.99762044,0.99713716,0.99654644,0.99584312,0.99498748,0.9939638,0.99272752,0.99123088,0.98942284,0.9872462,0.98460504,0.98140544,0.9774978,0.97269768,0.96677648,0.95935852,0.94992296,0.93750004,0.92087136,0.89833828,0.86442088,0.80325796,0.7637464,0.73326224,0.68334096,0.59020996,0.40291656,0.26555564,0.10295428,0.05117956,0.02846104,0.01677192,0.01028484,0.006458,0.00403344,0.00245908,0.00131728,0.00063548,0.00025472,5.984e-05,3.12e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.2,0.0001,180.0,0.015,0.5,0.99998784,0.99998552,0.99998212,0.99997796,0.99997344,0.99996764,0.99996188,0.99995376,0.99994468,0.99993364,0.99991968,0.99990384,0.9998834,0.99985996,0.9998326,0.9997998,0.99975644,0.99970696,0.99964712,0.99957168,0.9994886,0.99937968,0.99925488,0.99909624,0.99891712,0.99869004,0.99842976,0.99810564,0.9977196,0.99725388,0.9966934,0.99601328,0.99519776,0.99421468,0.99302436,0.99159236,0.98985984,0.9877642,0.9852264,0.9821304,0.97835576,0.97371664,0.9679586,0.96071784,0.95142812,0.93912008,0.92422412,0.90439128,0.87362556,0.8387456,0.79831376,0.74017548,0.63920892,0.5459578,0.43890304,0.23167748,0.10176436,0.05029748,0.02818276,0.01701036,0.01068348,0.0067316,0.00416896,0.00248928,0.00139308,0.00070472,0.00030564,0.0001052,2.292e-05,2.08e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.2,0.0003,0.0,0.015,0.5,0.99998064,0.99997696,0.99997244,0.99996752,0.99996188,0.99995436,0.99994436,0.99993292,0.99991984,0.99990472,0.99988552,0.99986256,0.999833,0.99979972,0.9997588,0.9997054,0.99964584,0.99957392,0.999484,0.99938412,0.99925488,0.999105,0.99892136,0.9986992,0.9984354,0.998115,0.9977306,0.99727216,0.99671192,0.996039,0.9952298,0.9942558,0.99307812,0.99166236,0.98995964,0.98790292,0.98542264,0.98243448,0.97884176,0.97449576,0.9692488,0.96290768,0.95524036,0.94594724,0.9346178,0.92078356,0.90375164,0.88232596,0.8549214,0.82605628,0.7948506,0.76039364,0.72143056,0.66937612,0.61212964,0.54895528,0.45670932,0.32968232,0.22589296,0.13873656,0.08823664,0.05788448,0.03878392,0.02631596,0.0179018,0.01209368,0.00807632,0.00529916,0.00332752,0.00199188,0.0011044,0.00054208,0.00022024,6.164e-05,6.04e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.2,0.0003,45.0,0.015,0.5,0.99998468,0.999981,0.9999764,0.99997084,0.99996408,0.99995716,0.99994828,0.99993704,0.99992472,0.99990944,0.99989132,0.99986884,0.9998416,0.99980984,0.99977056,0.99972396,0.999668,0.9996016,0.99951736,0.99942296,0.99930312,0.99915828,0.99898696,0.99877956,0.99853208,0.99823232,0.99786616,0.99742776,0.99689632,0.99625428,0.99549348,0.9945976,0.99352784,0.99225176,0.99073184,0.98893476,0.98678176,0.98424612,0.98121752,0.97761468,0.97334876,0.96828088,0.96230712,0.95531776,0.94724712,0.93921164,0.92971312,0.91826344,0.90429032,0.8868768,0.86217824,0.81628336,0.76212472,0.698042,0.60276884,0.502514,0.42441456,0.35311996,0.23095656,0.14715796,0.0983458,0.0675754,0.04628192,0.029361,0.01914464,0.01279412,0.008526,0.00560968,0.00357436,0.0020622,0.00114824,0.0005524,0.00022092,3.336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.2,0.0003,90.0,0.015,0.5,0.99998124,0.99997716,0.9999722,0.99996744,0.9999612,0.99995304,0.99994372,0.99993216,0.99991788,0.99990032,0.99988,0.99985596,0.9998268,0.99979248,0.99975076,0.99969796,0.99963624,0.9995624,0.99947284,0.99936624,0.99923724,0.99908124,0.99889544,0.99866836,0.99839356,0.9980644,0.9976646,0.9971888,0.99661292,0.99592212,0.99508664,0.99408944,0.99287796,0.99142452,0.98967012,0.98755112,0.98500644,0.98193772,0.97823452,0.97376832,0.96838396,0.9618778,0.9540108,0.94446824,0.93287852,0.91873136,0.90136472,0.87964648,0.85193436,0.82291816,0.79205708,0.75885508,0.72211264,0.67742008,0.62205556,0.56611012,0.4760398,0.34969964,0.2487398,0.15434548,0.09936264,0.0656182,0.04208576,0.02730552,0.0184142,0.0124818,0.00841468,0.00557012,0.00356848,0.00220564,0.00123712,0.00054076,9.848e-05,3.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.2,0.0003,135.0,0.015,0.5,0.99999172,0.99999044,0.999989,0.99998668,0.99998424,0.99998112,0.99997692,0.9999722,0.9999666,0.99995924,0.99995048,0.9999412,0.99993012,0.9999148,0.99989724,0.9998766,0.99985312,0.99982052,0.99978484,0.99974084,0.99968672,0.9996232,0.99954712,0.9994534,0.9993442,0.9992092,0.99904596,0.99885432,0.9986218,0.99833976,0.99799844,0.99759228,0.99710108,0.99650764,0.9958,0.99493756,0.99390468,0.99264952,0.99113816,0.98930636,0.98709404,0.9844266,0.98100024,0.97667984,0.97127204,0.96452936,0.95595096,0.94474544,0.92941024,0.9088054,0.88071272,0.83068392,0.77563976,0.71011372,0.61177492,0.51459536,0.44123552,0.37373084,0.23653708,0.14359984,0.0917942,0.06028808,0.0401786,0.02694208,0.01809032,0.01218636,0.00820108,0.0054408,0.00349988,0.0020798,0.00115668,0.00055028,0.00021152,3.332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
